article_id,group_name,mention_instances,sentence_mentions,active_voice_mentions,passive_voice_mentions,quote_count,quoted_mentions,dehumanizing_count,criminalizing_count,collectivizing_count,erasure_of_civilian_status_count,incitement_displacement_count,incitement_destruction_count,discrediting_journalists_count,censorship_repression_count,victimizing_count,humanizing_count,active_voice_rate,passive_voice_rate,quoted_context_rate,dehumanization_score
2024_05_29_einfach-nur-leben,israelis,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0.4,0.0,0.2,-4.0
2024_05_29_einfach-nur-leben,palestinians,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,0.0,1.0,-2.0
2024_05_29_gazas-grenze-zu-gypten-soll-unter-israelischer-kontrolle-sein,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_05_29_neue-filme,israelis,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_05_29_neue-filme,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_05_29_wieder-tote-in-rafah,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_05_30_wer-sonst-k-nnte-denn-das-t-ten-stoppen,israelis,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538,0.0,0.0,0.0
2024_05_30_wer-sonst-k-nnte-denn-das-t-ten-stoppen,palestinians,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0
2024_05_31_durch-diese-kriegsf-hrung-wird-niemand-sicherer,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_05_31_durch-diese-kriegsf-hrung-wird-niemand-sicherer,israelis,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.0,0.5
2024_05_31_durch-diese-kriegsf-hrung-wird-niemand-sicherer,palestinians,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0
2024_05_31_es-geht-nur-europ-isch-jean-asselborn-ber-die-europawahl-und-die-zukunft-der-eu,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_05_31_israel-meldet-kontrolle-ber-gaza-grenze,israelis,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.1667,0.0
2024_05_31_israel-meldet-kontrolle-ber-gaza-grenze,palestinians,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0
2024_05_31_jedes-haus-hier-hat-seit-dem-7-oktober-eine-geschichte,israelis,6,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.1667,0.0,0.5,0.0
2024_05_31_jedes-haus-hier-hat-seit-dem-7-oktober-eine-geschichte,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_05_31_recht-und-r-son,israelis,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538,0.0,0.0,0.0
2024_05_31_recht-und-r-son,palestinians,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0
2024_06_01_die-kinder-von-rafah,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_01_die-kinder-von-rafah,israelis,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.0,0.5
2024_06_01_die-kinder-von-rafah,palestinians,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0
2024_06_01_wo-die-wunden-noch-heilen-m-ssen,israelis,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2024_06_01_wo-die-wunden-noch-heilen-m-ssen,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_02_dem-untergang-trotzen,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2024_06_02_hommage-an-die-tr-mmerfrauen,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_02_nachrichten-vom-02-juni-2024,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_02_rechtsreligi-se-minister-drohen-netanjahu-mit-ende-der-koalition,israelis,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2024_06_02_rechtsreligi-se-minister-drohen-netanjahu-mit-ende-der-koalition,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_06_03_alles-schutt,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_03_hamas-will-angebot-f-r-gaza-deal-pr-fen,israelis,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2024_06_03_ich-spreche-ber-die-liebe-zwischen-iran-und-israel,general_journalists,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_06_03_ich-spreche-ber-die-liebe-zwischen-iran-und-israel,israelis,12,12,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.0833,0.0833,0.5
2024_06_03_ich-spreche-ber-die-liebe-zwischen-iran-und-israel,palestinians,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_03_netanjahu-in-der-zwickm-hle,israelis,7,7,5,1,13,5,0,0,0,0,0,0,0,0,0,0,0.7143,0.1429,0.7143,0.5
2024_06_03_netanjahu-in-der-zwickm-hle,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_03_raum-f-r-gespr-che-ber-israel-und-gaza,israelis,5,5,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.4,0.0
2024_06_03_raum-f-r-gespr-che-ber-israel-und-gaza,palestinians,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6667,0.0,0.0,-1.0
2024_06_03_rechte-minister-drohen-netanjahu,israelis,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.0,0.0,0.0
2024_06_03_rechte-minister-drohen-netanjahu,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_06_03_usa-milit-risch-hat-israel-die-meisten-kriegsziele-erreicht,israelis,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.5,0.0
2024_06_03_usa-milit-risch-hat-israel-die-meisten-kriegsziele-erreicht,palestinians,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2024_06_04_die-liebe-zwischen-iran-und-israel,general_journalists,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_06_04_die-liebe-zwischen-iran-und-israel,israelis,12,12,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.0833,0.0833,0.5
2024_06_04_die-liebe-zwischen-iran-und-israel,palestinians,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_04_ich-sch-tze-dich-sehr-aber,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_04_ich-sch-tze-dich-sehr-aber,israelis,14,14,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.2857,0.0,0.2857,0.0
2024_06_04_ich-sch-tze-dich-sehr-aber,palestinians,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.3333,0.0
2024_06_04_putins-schattenkrieg-gegen-den-westen,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_04_worte-finden,israelis,4,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0.75,0.0,0.5,0.0
2024_06_04_worte-finden,palestinians,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6667,0.0,0.0,-1.0
2024_06_05_netanjahu-droht-der-hisbollah,israelis,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.3333,0.3333,0.5
2024_06_05_putins-schattenkrieg,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_06_dutzende-tote-nach-angriff-auf-schule,israelis,10,10,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0.6,0.2,0.3,3.0
2024_06_06_dutzende-tote-nach-angriff-auf-schule,palestinians,2,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,2.5
2024_06_08_armee-befreit-vier-geiseln-offenbar-viele-tote-bei-einsatz,israelis,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0
2024_06_08_glanz-und-elend,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_08_glanz-und-elend,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_08_warum-die-internationale-justiz-so-stark-an-bedeutung-gewinnt,israelis,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.5
2024_06_08_warum-die-internationale-justiz-so-stark-an-bedeutung-gewinnt,palestinians,5,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.0,0.0,1.5
2024_06_09_am-ende-diente-benny-gantz-nur-noch-als-feigenblatt,israelis,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.0,0.0,2.0
2024_06_09_am-ende-diente-benny-gantz-nur-noch-als-feigenblatt,palestinians,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0
2024_06_09_vorteil-f-r-netanjahu,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_09_vorteil-f-r-netanjahu,israelis,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0
2024_06_09_vorteil-f-r-netanjahu,palestinians,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2024_06_10_ein-mann-und-sein-wort,israelis,5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,0.0,0.0,2.0
2024_06_10_ein-mann-und-sein-wort,palestinians,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0
2024_06_10_gantz-tr-bt-netanjahus-triumph,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_10_gantz-tr-bt-netanjahus-triumph,israelis,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0
2024_06_10_gantz-tr-bt-netanjahus-triumph,palestinians,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2024_06_10_gantz-verl-sst-kriegskabinett,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_10_gantz-verl-sst-kriegskabinett,israelis,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.0,0.0,0.0
2024_06_10_gantz-verl-sst-kriegskabinett,palestinians,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5
2024_06_10_in-der-inneren-zerrei-probe,israelis,6,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.3333,0.0
2024_06_10_in-der-inneren-zerrei-probe,palestinians,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.5
2024_06_10_koalition-der-verlierer,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_10_un-sicherheitsrat-stimmt-f-r-waffenruhe-in-gaza,israelis,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2024_06_10_un-sicherheitsrat-stimmt-f-r-waffenruhe-in-gaza,palestinians,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5
2024_06_10_vier-geiseln-aus-gaza-gerettet,israelis,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_10_vier-geiseln-aus-gaza-gerettet,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_11_das-denken-entwirren,israelis,14,13,4,0,0,8,0,0,1,0,0,0,0,1,0,0,0.2857,0.0,0.5714,3.5
2024_06_11_das-denken-entwirren,palestinians,18,13,7,0,0,11,0,1,2,0,0,0,0,0,0,0,0.3889,0.0,0.6111,5.5
2024_06_11_deutsche-waffenlieferungen-an-israel-werden-nicht-verboten,israelis,9,9,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5556,0.0,0.2222,0.0
2024_06_11_deutsche-waffenlieferungen-an-israel-werden-nicht-verboten,palestinians,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1429,0.0,0.1429,0.0
2024_06_11_eine-innere-zerrei-probe,israelis,6,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.3333,0.0
2024_06_11_eine-innere-zerrei-probe,palestinians,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.5
2024_06_11_hoffnungsvolles-zeichen-f-r-den-gazastreifen,israelis,14,14,10,0,0,3,0,1,0,0,0,0,0,0,0,4,0.7143,0.0,0.2143,-2.5
2024_06_11_hoffnungsvolles-zeichen-f-r-den-gazastreifen,palestinians,10,9,9,1,0,2,0,1,0,0,0,0,0,0,0,0,0.9,0.1,0.2,2.0
2024_06_11_ich-dachte-zuerst-die-wollen-mich-f-r-dumm-verkaufen,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_11_ich-dachte-zuerst-die-wollen-mich-f-r-dumm-verkaufen,israelis,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_11_ich-dachte-zuerst-die-wollen-mich-f-r-dumm-verkaufen,palestinians,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2024_06_11_un-sicherheitsrat-f-r-waffenruhe,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_12_hoffnungsvolles-zeichen-f-r-gazastreifen,israelis,14,14,10,0,0,3,0,1,0,0,0,0,0,0,0,4,0.7143,0.0,0.2143,-2.5
2024_06_12_hoffnungsvolles-zeichen-f-r-gazastreifen,palestinians,9,8,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0.8889,0.1111,0.1111,2.0
2024_06_12_massiver-raketenbeschuss-auf-israel-nach-tod-von-hisbollah-kommandeur,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_12_noa-argamani,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_12_noa-argamani,israelis,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2024_06_12_noa-argamani,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_12_un-bericht-israel-und-hamas-begehen-kriegsverbrechen,israelis,10,9,10,1,0,4,0,0,0,0,0,0,0,0,0,1,1.0,0.1,0.4,-0.5
2024_06_12_un-bericht-israel-und-hamas-begehen-kriegsverbrechen,palestinians,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_12_und-noch-eine-un-resolution,israelis,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5
2024_06_12_waffenlieferungen-bleiben-erlaubt,israelis,9,9,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.2222,0.0
2024_06_12_waffenlieferungen-bleiben-erlaubt,palestinians,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.0
2024_06_12_wahnsinn-ist-ihr-gutes-recht,israelis,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_06_12_wahnsinn-ist-ihr-gutes-recht,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_06_13_g-7-staaten-unterst-tzen-bidens-friedensplan,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_13_scheitern-wie-in-einer-zeitschleife,israelis,12,12,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0.4167,0.0833,0.25,0.5
2024_06_13_scheitern-wie-in-einer-zeitschleife,palestinians,11,11,6,2,0,2,0,0,2,0,0,0,0,0,0,2,0.5455,0.1818,0.1818,3.0
2024_06_14_es-brennt-an-israels-nordgrenze,israelis,13,13,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5385,0.0,0.2308,0.0
2024_06_14_es-brennt-an-israels-nordgrenze,palestinians,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2024_06_14_modernisierung-eines-mythos,israelis,10,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.5
2024_06_14_modernisierung-eines-mythos,palestinians,24,20,17,1,0,6,0,0,3,0,0,0,0,0,1,0,0.7083,0.0417,0.25,7.0
2024_06_14_the-two-state-solution-is-over-omri-boehm-ber-netanjahus-politik,israelis,13,13,6,0,0,1,0,0,0,0,0,0,0,0,0,6,0.4615,0.0,0.0769,-6.0
2024_06_14_the-two-state-solution-is-over-omri-boehm-ber-netanjahus-politik,palestinians,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.0,0.0,2.0
2024_06_14_un-menschenrechtler-verurteilen-israels-einsatz-zur-geiselbefreiung,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_14_wie-die-bremse-zum-turbo-werden-kann,general_journalists,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_14_wie-die-bremse-zum-turbo-werden-kann,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,-1.0
2024_06_14_wie-die-bremse-zum-turbo-werden-kann,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_15_achtung-enth-lt-keine-spuren-von-sommerm-rchen,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2024_06_15_das-aphrodisiakum,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2024_06_15_die-vergessenen-von-el-fasher,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_15_die-vergessenen-von-el-fasher,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_15_feuer-rache-und-raketen,israelis,11,11,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0.4545,0.0,0.2727,0.0
2024_06_15_feuer-rache-und-raketen,palestinians,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2024_06_15_gef-llt-uns-das,general_journalists,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_15_gef-llt-uns-das,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,-1.0
2024_06_15_gef-llt-uns-das,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_16_die-erinnerungskultur-kann-kein-feigenblatt-f-r-die-politik-sein,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_16_die-erinnerungskultur-kann-kein-feigenblatt-f-r-die-politik-sein,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_16_israels-milit-r-verk-ndet-taktische-pause-und-ver-rgert-regierung,israelis,11,9,4,0,0,6,0,1,0,0,0,0,0,0,0,1,0.3636,0.0,0.5455,0.5
2024_06_16_israels-milit-r-verk-ndet-taktische-pause-und-ver-rgert-regierung,palestinians,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2024_06_17_feuerpause-mit-nebeneffekt,israelis,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_06_17_feuerpause-mit-nebeneffekt,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_17_israels-milit-r-ver-rgert-regierung,israelis,10,8,4,0,0,5,0,1,0,0,0,0,0,0,0,1,0.4,0.0,0.5,0.5
2024_06_17_israels-milit-r-ver-rgert-regierung,palestinians,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2024_06_17_kein-feigenblatt-f-r-die-politik,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_17_kein-feigenblatt-f-r-die-politik,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_17_sicherheit-ist-die-frage-unserer-zeit,israelis,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0.2,0.4,0.0,-3.0
2024_06_17_sicherheit-ist-die-frage-unserer-zeit,palestinians,10,10,2,2,0,1,0,0,0,0,0,0,0,0,0,6,0.2,0.2,0.1,-5.0
2024_06_17_wenn-die-stra-e-nach-widerstand-riecht,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_17_wir-sitzen-alle-im-selben-boot,israelis,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,-1.0
2024_06_17_wir-sitzen-alle-im-selben-boot,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_18_ach-die-linke-diese-entsetzliche-linke,general_journalists,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_06_18_ach-die-linke-diese-entsetzliche-linke,israelis,15,14,7,1,0,4,0,0,0,0,0,0,0,0,0,0,0.4667,0.0667,0.2667,0.5
2024_06_18_ach-die-linke-diese-entsetzliche-linke,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_06_18_erst-taub-dann-ahnungslos,general_journalists,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_06_18_erst-taub-dann-ahnungslos,israelis,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,2.0
2024_06_18_erst-taub-dann-ahnungslos,palestinians,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,2.0
2024_06_18_israels-au-enminister-und-armee-drohen-mit-libanon-offensive,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_18_netanjahu-l-st-kriegskabinett-auf,palestinians,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.5
2024_06_18_woche-des-widerstands-gegen-netanjahu,israelis,6,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.3333,0.0
2024_06_18_woche-des-widerstands-gegen-netanjahu,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_06_19_erst-taub-dann-ahnunglos,general_journalists,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_06_19_erst-taub-dann-ahnunglos,israelis,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,2.0
2024_06_19_erst-taub-dann-ahnunglos,palestinians,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,2.0
2024_06_19_sie-ist-zw-lf-die-mutma-lichen-vergewaltiger-sind-zw-lf-und-13,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_19_sie-ist-zw-lf-die-mutma-lichen-vergewaltiger-sind-zw-lf-und-13,israelis,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_19_sie-ist-zw-lf-die-mutma-lichen-vergewaltiger-sind-zw-lf-und-13,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_06_19_wertefrei-war-au-enpolitik-nie,general_journalists,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_06_19_widerstand-gegen-netanjahu,israelis,6,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1667,0.0
2024_06_19_widerstand-gegen-netanjahu,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_06_20_ein-mann-k-mpft-gegen-das-vergessen,israelis,12,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4167,0.0833,0.0,0.5
2024_06_20_ein-mann-k-mpft-gegen-das-vergessen,palestinians,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.0,0.0,-2.0
2024_06_20_gewalt-an-kind-schockt-frankreich,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_20_gewalt-an-kind-schockt-frankreich,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_20_gewalt-an-kind-schockt-frankreich,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_06_20_netanjahu-hat-seine-optionen-ersch-pft,israelis,7,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4286,0.0,0.1429,0.0
2024_06_20_netanjahu-hat-seine-optionen-ersch-pft,palestinians,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2024_06_21_das-macht-uns-kopfzerbrechen,israelis,5,5,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0.6,0.0,0.2,-2.0
2024_06_21_das-macht-uns-kopfzerbrechen,palestinians,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.2,0.0
