article_id,group_name,matched_term,sentence_index,sentence_text,token_count,mention_count,quote_count,quoted_context,active_voice,passive_voice,dehumanizing,criminalizing,collectivizing,erasure_of_civilian_status,incitement_displacement,incitement_destruction,discrediting_journalists,censorship_repression,victimizing,humanizing,violence_positive,violence_negative,ideology_positive,ideology_negative,language_of_death_direct,language_of_death_euphemistic,adjectives_positive,adjectives_negative,political_legitimacy,credibility_positive,credibility_negative,emotion_trauma,journalist_professionalism_positive,journalist_professionalism_negative
2023_10_20_pr-sident-auf-dem-drahtseil,palestinians,gaza,22,"Andererseits soll sein Einsatz für einen humanitären Korridor nach Gaza den arabischen Zorn, aber auch den der eigenen Landsleute besänftigen, denen die Nähe zu Israels Regierung zu weit geht, etwa linken Demokraten.",32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_20_pr-sident-auf-dem-drahtseil,israelis,israel,25,"Richtig ist Bidens Versuch, ein gewaltiges Hilfspaket für Israel, die Ukraine und die Sicherung der US-Südgrenze durch den Kongress zu bringen.",21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_20_thunberg-solidarisiert-sich-mit-pal-stinensern,palestinians,palästinensische,8,Aber daneben sind eine palästinensische Flagge und eine Faust in Schwarz-Grün-Rot gemalt.,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_20_thunberg-solidarisiert-sich-mit-pal-stinensern,palestinians,gaza,9,"Und auf den anderen Schildern steht ""Free Palestine"", ""Stand with Gaza"" und ""This Jew stands with Palestine"".",17,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_20_thunberg-solidarisiert-sich-mit-pal-stinensern,palestinians,gaza,13,"Und auf Instagram teilte sie gleichzeitig einen Aufruf zu einem Generalstreik, in dem von ""repressivem Staatsterror vieler westlicher Staaten"" die Rede ist, dem man ausgesetzt sei, wenn man mit Gaza solidarisch ist.",32,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_20_thunberg-solidarisiert-sich-mit-pal-stinensern,palestinians,palästina,14,"Der Aufruf stammt von der pro-palästinensischen Gruppierung ""Palästina spricht"".",9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_20_thunberg-solidarisiert-sich-mit-pal-stinensern,palestinians,palästina,15,"Diese hatte in einem früheren Instagram-Post den Slogan ""Free Palestine from the river to the sea"" verbreitet - zu Deutsch: ""Freiheit für Palästina vom Fluss bis zum Meer"".",27,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_20_thunberg-solidarisiert-sich-mit-pal-stinensern,palestinians,palästina,31,"Dazu schreibt sie: ""Wir verurteilen Antisemitismus jeglicher Form."" Den Aufruf von ""Palästina spricht"" auf Instagram ließ sie indes online.",19,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_20_thunberg-solidarisiert-sich-mit-pal-stinensern,palestinians,gaza,37,"""Fridays for Future Deutschland"" erklärte noch am Tag von Thunbergs Posts in einer Pressemitteilung: ""Wir sind solidarisch mit den Opfern der Gewalt der Hamas, verurteilen den Terror und hoffen, dass alle Geiseln gesund zurückkehren werden."" Weiter heißt es darin: ""Wir sehen das Leid der Zivilbevölkerung und insbesondere der Kinder in Gaza.",51,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,palestinians,palästinenser,4,"Vor dem Denkmal des unbekannten Soldaten, in der Al-Azhar-Moschee in Kairo und in den Straßen von Alexandria versammelten sich die Menschen und forderten Gerechtigkeit für die Palästinenser.",27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,palestinians,palästina,5,Sie riefen „Freiheit für Palästina“ und „Nieder mit Israel“.,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,israelis,israel,5,Sie riefen „Freiheit für Palästina“ und „Nieder mit Israel“.,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,general_journalists,medien,18,"Dass er die Wahl gewinnen wird, steht außer Zweifel, Oppositionskandidaten berichten von Einschüchterungen, ein Großteil der Medien ist regierungstreu.",19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,palestinians,palästina,22,Nach dem Terror der Hamas gegen Israel und der wachsenden Wut in der arabischen Welt über die zivilen Opfer der israelischen Gegenschläge scheint al-Sisis Thema festzustehen: Die Solidarität mit Palästina und die Wut über Israel und den Westen.,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,israelis,israel,22,Nach dem Terror der Hamas gegen Israel und der wachsenden Wut in der arabischen Welt über die zivilen Opfer der israelischen Gegenschläge scheint al-Sisis Thema festzustehen: Die Solidarität mit Palästina und die Wut über Israel und den Westen.,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,israelis,israel,22,Nach dem Terror der Hamas gegen Israel und der wachsenden Wut in der arabischen Welt über die zivilen Opfer der israelischen Gegenschläge scheint al-Sisis Thema festzustehen: Die Solidarität mit Palästina und die Wut über Israel und den Westen.,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,israelis,israel,26,"Saudi-Arabien wurde zum politischen Zentrum, Ägypten dagegen wurde zwar immer wieder gebraucht, um zwischen Israel und der Hamas zu verhandeln, die großen Linien wurden aber woanders besprochen.",27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,palestinians,palästinensische,29,"„Die palästinensische Sache ist die Mutter aller Sachen und hat einen erheblichen Einfluss auf die Sicherheit und Stabilität“, sagt al-Sisi nun.",21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,palestinians,palästinenser,30,Er will wieder einen eigenen Staat für die Palästinenser auf die Tagesordnung setzen.,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,palestinians,gaza,32,"Konkreter ist da schon die Rolle Ägyptens als Türöffner nach Gaza, über den einzigen nicht-israelischen Grenzübergang in Rafah.",18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,israelis,israel,33,"Al-Sisi kann dort das freundlich-humanitäre Gesicht seiner Regierung zeigen – wenn es denn mal los geht, noch immer streitet man sich mit Israel, wie genau die Lastkraftwagen kontrolliert werden sollen.",29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,palestinians,palästinenser,35,"Ägypten hat zwar als erstes arabisches Land 1979 mit Israel Frieden geschlossen, aber nun wirft al-Sisi der Regierung in Tel Aviv vor, die Grenze der gerechtfertigten Selbstverteidigung „überschritten“ zu haben, er spricht von einer „kollektiven Bestrafung“ der Palästinenser.",38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,israelis,israel,35,"Ägypten hat zwar als erstes arabisches Land 1979 mit Israel Frieden geschlossen, aber nun wirft al-Sisi der Regierung in Tel Aviv vor, die Grenze der gerechtfertigten Selbstverteidigung „überschritten“ zu haben, er spricht von einer „kollektiven Bestrafung“ der Palästinenser.",38,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,israelis,israel,36,"Israel soll bereits erwägen, Teile seines Botschaftspersonals aus Kairo abzuziehen.",10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_aufruf-zur-wut-von-ganz-oben,israelis,israelische,39,"Damals hießen sie: „Freitag des Zorns.“
Neue Brücken und Straßen
machen nicht satt,
klagen viele Bürger
Demonstranten verbrennen in Kairo bei einer Pro-Palästinenser-Demo eine israelische Fahne.",26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,general_journalists,journalisten,7,"Er darf nicht mit Journalisten reden, schon gar nicht mit westlichen, deshalb kann sein echter Name nicht in der Zeitung stehen.",21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,palestinians,gaza,9,In nahezu jeder jordanischen Stadt ist an diesem Freitag eine Solidaritätsdemo für Gaza angekündigt.,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,general_journalists,journalisten,12,"Deutsche, Amerikaner, die aber nicht mit Journalisten sprechen wollen.",9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,israelis,israelische,16,"Vergangene Woche versuchten Demonstranten über die Grenze zum Westjordanland zu kommen und die israelische Botschaft zu stürmen, Bilder des Kontrollverlusts gingen durchs arabische Netz.",24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,palestinians,gaza,19,"Nach dem Beschuss des Krankenhauses in Gaza sagte der König ein geplantes Treffen mit US-Präsident Joe Biden ab und machte Israel für die Bombardierung verantwortlich, er nannte das Vorgehen gegen unschuldige Palästinenser eine ""Schande für die Menschheit"".",37,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,palestinians,palästinenser,19,"Nach dem Beschuss des Krankenhauses in Gaza sagte der König ein geplantes Treffen mit US-Präsident Joe Biden ab und machte Israel für die Bombardierung verantwortlich, er nannte das Vorgehen gegen unschuldige Palästinenser eine ""Schande für die Menschheit"".",37,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,israelis,israel,19,"Nach dem Beschuss des Krankenhauses in Gaza sagte der König ein geplantes Treffen mit US-Präsident Joe Biden ab und machte Israel für die Bombardierung verantwortlich, er nannte das Vorgehen gegen unschuldige Palästinenser eine ""Schande für die Menschheit"".",37,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,palestinians,palästinensische,22,"muss auf die Stimmung der Straße reagieren, in Jordanien lebt die größte palästinensische Diaspora.",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,israelis,israel,28,"""Die Menschen werfen uns vor, Israel zu schützen.",8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,palestinians,gaza,29,"Frauen kommen und fragen uns, ob wir keine Kinder haben, kein Mitgefühl für all die Toten in Gaza.",18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,israelis,israelische,33,"Oktober 2023 waren er und seine Kollegen von dem Massaker der Hamas, das mehr als 1300 israelische Zivilisten das Leben gekostet hat, mehr als überrascht.",25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,palestinians,gaza,37,"""Nach meinem Dienst sehe ich all diese Bilder aus Gaza, mir laufen die Tränen übers Gesicht, ohne dass ich es merke"", sagt Saleh.",23,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,israelis,israel,45,"Auch in Jordanien beobachte er, dass viele Menschen antijüdische Parolen rufen, dabei halte er Kritik an Israel für durchaus berechtigt.",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-ganze-k-nigreich-in-aufruhr,palestinians,gaza,51,"In der Freitagspredigt geht es natürlich um Gaza, der Imam ruft die Menschen dazu auf, Tag und Nacht Bittgebete zu sprechen und zu spenden.",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_das-system-der-tunnel,palestinians,gaza,6,"Auch wenn der historische Kontext ein anderer ist, so haben die Tunnelsysteme der Hamas in Gaza ihre Vorläufer.",18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-beste-tag-nach-den-schlimmsten-zwei-wochen,israelis,israel,16,"Wie AP weiter berichtet, waren die beiden Frauen auf einer Reise in Israel, um unter anderem die jüdischen Feiertage zu begehen.",21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-beste-tag-nach-den-schlimmsten-zwei-wochen,israelis,israel,17,Beim Angriff der Hamas auf Israel waren sie im Kibbuz Nahal Oz nahe der Grenze zum Gazastreifen.,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-beste-tag-nach-den-schlimmsten-zwei-wochen,israelis,israelische,18,"Ein Sprecher des israelischen Militärs sagte im US-Fernsehen, dass eine der beiden Doppelstaatsbürgerin sei und auch die israelische Staatsbürgerschaft habe.",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023_10_21_der-beste-tag-nach-den-schlimmsten-zwei-wochen,israelis,israelische,29,"Die Terrorgruppe behauptete, mehr als 20 Geiseln seien durch israelische Luftangriffe getötet worden, nannte aber keine weiteren Einzelheiten.",18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israelische,1,"21.10.2023 DIE SEITE DREI
Der Wert eines Lebens
In der Kaplan-Straße in Tel Aviv zeigt sich ein neuer Riss, der seit den Anschlägen durch die
israelische Gesellschaft geht: Die einen flehen um das Leben ihrer verschleppten Angehörigen,
die anderen fordern die Vernichtung der Hamas, koste es, was es wolle
VON TOMAS AVENARIUS UND PETER MÜNCH
Ganot Hadar ist ein Ort der Ruhe, des Rückzugs, des Friedens.",68,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israel,4,"Gut, die Zufahrtsstraßen können mit Stahlschranken geschlossen werden, es gibt keinen Ort in Israel, der nicht als gefährdet gelten muss.",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,palästinenser,20,"„In diesem Moment gab es keinen Zweifel mehr: Sie haben sie entführt.“
Neben dem Gefährt steht ein bärtiger Mann, ein Palästinenser mit Kalaschnikow in der Hand.",26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,palästinensische,34,"Oktober, das ist jener Tag, an dem mindestens 1500 palästinensische Kämpfer die Grenze zu Israel durchbrochen haben, Männer der Hamas und des Islamischen Dschihad.",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israel,34,"Oktober, das ist jener Tag, an dem mindestens 1500 palästinensische Kämpfer die Grenze zu Israel durchbrochen haben, Männer der Hamas und des Islamischen Dschihad.",24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,palästinenser,35,"Die Palästinenser schossen in Ortschaften und Kibbuzim um sich, massakrierten die Besucher eines Rave-Festivals.",14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israelis,37,Viele Israelis nennen diesen Tag jetzt „unseren 11.,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israelis,40,"Israelis, Juden anderer Staatsangehörigkeiten, einen israelischen Araber, mehrere thailändische Saisonarbeiter.",10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,palästinenser,50,"Vor drei Tagen hat er erfahren, dass sie in der Nähe des Grenzzauns bei einem Gefecht der Palästinenser mit der Armee erschossen wurde.",23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,palästinenser,54,"Ich kämpfe den Kampf meines Lebens.“
Nein, Hass gegen die Palästinenser empfinde er keinen, sagt er: „Mein Herz ist so in Stücke gebrochen, dass ich nicht einmal mehr hassen kann.“ Er weiß, er muss durchhalten, weitermachen, Wochen, vielleicht Monate.",39,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,palästinenser,55,"Er kämpft dafür, dass alle Geiseln, oder wenigstens die Kinder, die Frauen und die Alten gegen Palästinenser aus israelischen Gefängnissen ausgetauscht werden, bevor das am Gazastreifen in voller Stärke aufgefahrene Militär zuschlägt.",32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,gaza,59,"Israels Sicherheitsexperten wissen wahrscheinlich auch nicht, wo im Gewirr der Städte, Dörfer und Siedlungen in Gaza die Geiseln genau gefangen gehalten werden.",22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023_10_21_der-wert-eines-lebens,palestinians,gaza,66,"Am Ende der blauen Linie ist es in Gaza, in Abasan al-Kabira, einem Vorort von Chan Yunis, der zweitgrößten Stadt in dem winzigen Palästinensergebiet.",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israelis,70,"Ich habe nicht den geringsten Hinweis, wie es ihnen geht, ob sie unverletzt sind, ob sie leben.“
Anders als die meisten Israelis war Yoni Asher nie beim Militär.",28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,general_journalists,journalisten,78,"Sie treffen Politiker und Journalisten, geben Interviews, demonstrieren, protestieren.",9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israelische,79,"Sie versuchen Druck auf die israelische Regierung aufzubauen und auf die Regierungen der anderen Staaten, aus denen Geiseln stammen.",19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israel,94,"Es ist der Graben, der gerade ganz Israel teilt.",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,gaza,104,"Auf einem stand: „Meine Familie“, auf dem anderen: „ist in Gaza.“
Aus der Mahnwache dieses Mannes ist eine Bewegung geworden.",20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israel,122,"Und die Hamas weiß natürlich, wie sie Israel jetzt unter Druck setzen kann.",13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israel,128,"Sie schaut ängstlich in die Kamera und bittet: „Holt mich hier raus, so schnell wie möglich.“
So steigt der Druck auf Israel Regierung, doch Netanjahu zeigt sich unbeeindruckt.",28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,gaza,159,"Sie ist achtzehn Jahre alt, zwei Tage vor dem Hamas-Überfall hat sie ihren Armeedienst angetreten auf einem Stützpunkt nahe der Grenze zu Gaza.",23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,gaza,162,"Das Letzte war eine Textnachricht: „Papa, sie schießen auf uns.“ Stunden später hat er ein Video gesehen von einem israelischen Armeejeep, der im Triumph durch Gaza fuhr, und in diesem Jeep entdeckte er seine Tochter.",35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,gaza,167,"„Geh nach Gaza“, habe der gebrüllt.",6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israelische,170,"„So reden nur ein paar Leute, das ist nicht die israelische Gesellschaft“, sagt er.",14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,israelis,israel,176,Die Jüdin aus München hatte den Holocaust überlebt und war nach dem Krieg nach Israel gegangen.,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,gaza,183,"Und sie hatten sie weitergegeben an die drei, die jetzt irgendwo in Gaza in einem Tunnel gefangen gehalten werden: Ashers Frau Doron und ihre beiden kleinen Töchter, die Urenkel Raz und Aviv.",32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_der-wert-eines-lebens,palestinians,palästinenser,198,"Foto: IMAGO / Funke Foto Services
Hass auf die Palästinenser?",9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_die-klagemauer-von-tel-aviv,israelis,israel,1,"21.10.2023 POLITIK
Die Klagemauer
von Tel Aviv
Nach dem Hamas-Überfall ist Israel
noch immer geschockt, aber auch zerrissen:
Angehörige der Geiseln fordern deren
Befreiung, anderen ist eine rasche
militärische Antwort wichtiger
VON PETER MÜNCH
Zwei Wochen schon tobt der neue Krieg in Nahost, kein Ende ist in Sicht und nicht einmal eine Richtung: Bleibt der Kampf begrenzt, oder kommt es zur großen, regionalen Konfrontation?",66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_die-klagemauer-von-tel-aviv,palestinians,palästinensische,2,"Wer Einordnung sucht, findet nur Statistiken: 1400 Tote meldet die israelische Seite, mehr als 3500 die palästinensische – und es sind mehr als 200 Geiseln in der Hand der Terroristen.",29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_die-klagemauer-von-tel-aviv,israelis,israelische,2,"Wer Einordnung sucht, findet nur Statistiken: 1400 Tote meldet die israelische Seite, mehr als 3500 die palästinensische – und es sind mehr als 200 Geiseln in der Hand der Terroristen.",29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_die-klagemauer-von-tel-aviv,israelis,israel,3,"Tausende Raketen hat die Hamas schon auf Israel abgefeuert, Tausende Angriffe hat Israels Luftwaffe auf den Gazastreifen geflogen.",18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_die-klagemauer-von-tel-aviv,israelis,israel,7,Nach dem Terrorüberfall der Hamas ist Israel zwar inzwischen wieder in der Offensive.,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_die-klagemauer-von-tel-aviv,israelis,israelis,9,"Von einem „Kollaps“ sprechen die Israelis, einem Zusammenbruch aller Gewissheiten, weil sie der Staat nicht hat schützen können.",18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023_10_21_die-klagemauer-von-tel-aviv,palestinians,gaza,11,"Und dann versagen Regierung, Armee und Geheimdienste gegenüber einer Terrorbande aus Gaza.",12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_die-klagemauer-von-tel-aviv,israelis,israelis,12,"Kein Wunder also, dass die Israelis sich nun fragen, wie weit sie ihren Institutionen noch trauen können in diesem Krieg.",20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_21_die-klagemauer-von-tel-aviv,israelis,israel,13,Als eine Art Goldstandard für die Kriegsführung hat in Israel immer der Sieg im Jahr 1967 gegolten.,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
